instance_index,original_test_index,decile1,decile3,fam_inc,lsat,ugpa,gender,race1,fulltime,predicted_class,prediction_score,target_law
3090,19926,6.0,6.0,3.0,34.0,2.5,0,3,1.0,0,0.11,0
3091,12543,9.0,10.0,2.0,34.0,3.7,0,0,1.0,0,0.0,0
3092,2435,2.0,1.0,3.0,31.0,3.4,1,0,2.0,0,0.1483903286520921,1
3093,5284,5.0,6.0,4.0,42.0,3.3,0,0,1.0,0,0.0,0
3094,14107,4.0,9.0,3.0,32.0,2.7,0,0,1.0,0,0.057856087700649456,0
3095,19300,6.0,6.0,3.0,42.0,3.8,0,0,1.0,0,0.0,0
3096,11646,5.0,8.0,3.0,37.0,2.8,0,0,1.0,0,0.0,0
3097,7804,6.0,6.0,4.0,38.0,3.6,0,0,1.0,0,0.0,0
3098,8449,7.0,5.0,3.0,31.0,3.6,1,0,1.0,0,0.01,0
3099,13957,3.0,4.0,4.0,36.0,2.7,1,0,1.0,0,0.01,0
3100,9323,5.0,7.0,3.0,42.0,3.6,1,0,2.0,0,0.06,0
3101,9319,10.0,9.0,4.0,41.0,3.6,1,0,1.0,0,0.0,0
3102,1167,8.0,8.0,3.0,42.0,3.5,1,0,1.0,0,0.0,0
3103,11171,5.0,7.0,3.0,39.0,2.8,0,0,1.0,0,0.04489094408923714,0
3104,20215,5.0,4.0,2.0,36.0,2.3,1,0,1.0,0,0.05,0
3105,20036,4.0,3.0,5.0,32.0,2.5,0,0,1.0,0,0.12886604246986108,0
3106,16448,10.0,9.0,4.0,43.0,3.0,1,0,1.0,0,0.0,0
3107,2475,10.0,10.0,4.0,38.0,3.4,1,0,1.0,0,0.0,0
3108,289,6.0,7.0,3.0,35.0,3.5,1,0,1.0,0,0.09023525446828191,0
3109,6167,4.0,6.0,3.0,31.5,3.2,1,0,1.0,0,0.1613184625630351,0
3110,20250,6.0,4.0,5.0,41.0,2.3,0,0,1.0,0,0.02,1
3111,213,10.0,10.0,3.0,34.0,3.5,0,0,1.0,0,0.0,0
3112,17073,10.0,10.0,4.0,40.0,3.0,1,0,1.0,0,0.0,0
3113,604,6.0,7.0,4.0,28.0,3.5,1,0,1.0,0,0.0,0
3114,3546,6.0,5.0,4.0,45.0,3.4,0,0,1.0,0,0.0,0
3115,9866,10.0,9.0,5.0,36.0,2.9,1,0,1.0,0,0.0,0
3116,4122,2.0,3.0,3.0,40.0,3.3,0,0,1.0,0,0.0,0
3117,5403,4.0,4.0,3.0,46.0,3.3,0,0,1.0,0,0.0,0
3118,7337,4.0,3.0,3.0,37.0,3.2,0,0,1.0,0,0.008866042469861085,0
3119,6039,7.0,7.0,3.0,38.0,3.2,1,0,2.0,0,0.03,0
3120,8768,6.0,5.0,3.0,29.5,3.6,0,0,2.0,0,0.06,0
3121,9298,5.0,5.0,5.0,31.0,3.6,0,0,1.0,0,0.017227016511198682,0
3122,5635,4.0,4.0,3.0,32.0,3.2,0,0,2.0,0,0.21,0
3123,439,3.0,5.0,3.0,26.0,3.5,1,0,1.0,0,0.12,0
3124,15539,4.0,4.0,4.0,47.0,3.1,0,0,1.0,0,0.06075214113522089,0
3125,11464,6.0,8.0,5.0,36.0,2.8,0,3,2.0,0,0.01,0
3126,6652,7.0,5.0,5.0,39.0,3.2,1,0,1.0,0,0.0,0
3127,7331,6.0,6.0,4.0,44.0,3.2,1,0,1.0,0,0.0,0
3128,12104,6.0,3.0,4.0,29.0,3.9,1,0,1.0,0,0.2677892712061808,0
3129,9719,7.0,4.0,4.0,41.0,2.9,1,0,1.0,0,0.24458902381190714,0
3130,8335,3.0,6.0,5.0,36.0,3.6,1,0,1.0,0,0.03,0
3131,3537,1.0,2.0,3.0,43.0,3.4,0,0,1.0,0,0.0,0
3132,17830,10.0,10.0,3.0,38.0,3.0,1,0,1.0,0,0.0,0
3133,10298,10.0,10.0,4.0,40.0,2.9,1,0,1.0,0,0.0,0
3134,8927,4.0,3.0,3.0,34.0,3.6,1,0,1.0,0,0.0,0
3135,3177,6.0,6.0,4.0,35.0,3.4,1,0,1.0,0,0.08886604246986109,0
3136,11941,9.0,10.0,4.0,46.0,3.9,0,0,1.0,0,0.0,0
3137,15192,5.0,3.0,4.0,36.0,3.1,1,0,1.0,0,0.14940251562353665,0
3138,13025,1.0,1.0,4.0,27.0,3.7,1,0,1.0,0,0.32,0
3139,6814,6.0,4.0,3.0,36.0,3.2,1,0,1.0,0,0.03,0
3140,8715,6.0,9.0,4.0,37.0,3.6,0,0,1.0,0,0.01,0
3141,19832,3.0,5.0,2.0,47.0,2.5,1,0,2.0,0,0.2,0
3142,1417,9.0,9.0,4.0,39.0,3.5,0,0,1.0,0,0.0,0
3143,1332,3.0,3.0,3.0,28.0,3.5,1,4,1.0,0,0.34,0
3144,19640,3.0,2.0,4.0,37.0,2.5,1,0,1.0,0,0.06796306474661977,0
3145,19232,3.0,4.0,3.0,33.0,3.8,1,4,1.0,0,0.24773208493972215,0
3146,8535,9.0,9.0,5.0,45.0,3.6,1,0,1.0,0,0.0,0
3147,4479,6.0,5.0,4.0,38.0,3.3,1,0,1.0,0,0.0,0
3148,8667,7.0,2.0,3.0,35.0,3.6,1,0,1.0,0,0.05,1
3149,13465,10.0,10.0,4.0,38.0,3.7,1,0,1.0,0,0.0,0
3150,519,5.0,4.0,3.0,30.0,3.5,0,0,2.0,0,0.2388660424698611,0
3151,4738,5.0,5.0,3.0,34.5,3.3,0,0,1.0,0,0.01,0
3152,14388,7.0,7.0,3.0,36.0,2.7,1,0,1.0,0,0.01,0
3153,10971,7.0,10.0,2.0,33.0,2.8,0,2,1.0,0,0.0,0
3154,10299,3.0,2.0,3.0,33.0,2.9,1,3,1.0,0,0.14469877512283483,1
3155,5436,4.0,2.0,3.0,35.0,3.3,1,0,2.0,0,0.31796306474661973,1
3156,9792,6.0,2.0,4.0,37.0,2.9,1,0,1.0,0,0.12,1
3157,2182,10.0,9.0,4.0,41.0,3.4,0,0,1.0,0,0.0,0
3158,17236,10.0,10.0,4.0,47.0,3.0,0,0,1.0,0,0.0,0
3159,15146,6.0,4.0,4.0,33.0,3.1,1,0,1.0,0,0.02,0
3160,12779,1.0,1.0,3.0,40.5,3.7,0,1,1.0,0,0.029398942554088682,0
3161,14734,4.0,4.0,4.0,24.0,3.1,0,0,1.0,0,0.16,0
3162,962,6.0,5.0,4.0,38.5,3.5,0,0,1.0,0,0.01,0
3163,5862,10.0,9.0,2.0,40.0,3.2,1,0,1.0,0,0.04,0
3164,12920,6.0,6.0,4.0,39.0,3.7,0,0,1.0,0,0.0,0
3165,5288,10.0,10.0,3.0,37.5,3.3,1,0,1.0,0,0.0,0
3166,389,9.0,10.0,4.0,32.5,3.5,1,0,1.0,0,0.0,0
3167,2315,4.0,4.0,2.0,36.0,3.4,1,0,1.0,0,0.0,0
3168,9898,2.0,2.0,4.0,38.0,2.9,1,0,1.0,0,0.1737465526079661,1
3169,13053,10.0,10.0,4.0,32.0,3.7,1,0,1.0,0,0.0,0
3170,13716,9.0,10.0,5.0,45.0,3.7,1,0,1.0,0,0.0,0
3171,9559,9.0,9.0,4.0,46.0,2.9,1,0,1.0,0,0.0,0
3172,10958,8.0,4.0,3.0,22.0,2.8,1,3,1.0,0,0.33,1
3173,18310,6.0,5.0,3.0,33.0,2.6,1,0,1.0,0,0.02,0
3174,10247,7.0,8.0,3.0,31.0,2.9,0,0,1.0,0,0.04725637112195317,0
3175,7356,10.0,10.0,3.0,36.0,3.2,0,0,2.0,0,0.0,0
3176,16427,9.0,8.0,3.0,41.0,3.0,0,0,1.0,0,0.0,0
3177,1246,8.0,9.0,3.0,40.0,3.5,1,0,1.0,0,0.0,0
3178,17366,7.0,7.0,3.0,37.0,3.0,1,0,1.0,0,0.009398942554088683,0
3179,14779,7.0,8.0,5.0,42.0,3.1,1,4,1.0,0,0.0,0
3180,12748,3.0,2.0,3.0,40.0,3.7,1,0,1.0,0,0.06,0
3181,7098,7.0,7.0,3.0,36.0,3.2,1,0,1.0,0,0.0,0
3182,2704,5.0,5.0,4.0,35.0,3.4,1,0,1.0,0,0.0,0
3183,8425,4.0,4.0,2.0,31.0,3.6,1,0,1.0,0,0.07,0
3184,7130,7.0,8.0,4.0,32.0,3.2,1,0,2.0,0,0.04,0
3185,16683,8.0,7.0,2.0,46.0,3.0,1,0,1.0,0,0.03659812740958326,0
3186,12159,6.0,2.0,1.0,41.0,3.9,1,0,1.0,0,0.04,0
3187,15885,8.0,8.0,4.0,42.0,3.1,1,0,1.0,0,0.0,0
3188,4841,8.0,9.0,2.0,42.0,3.3,0,0,1.0,0,0.0,0
3189,4892,4.0,7.0,3.0,42.0,3.3,0,0,1.0,0,0.0,0
3190,1109,5.0,3.0,4.0,46.0,3.5,1,0,1.0,0,0.0,0
3191,9433,5.0,2.0,2.0,37.0,2.9,1,1,1.0,0,0.10939894255408868,0
3192,15497,7.0,4.0,4.0,46.0,3.1,0,2,1.0,0,0.04,0
3193,4685,5.0,8.0,4.0,44.0,3.3,1,0,1.0,0,0.0,0
3194,1291,8.0,6.0,2.0,35.0,3.5,1,3,1.0,0,0.0,0
3195,8780,8.0,7.0,4.0,43.0,3.6,1,0,1.0,0,0.0,0
3196,9431,1.0,1.0,3.0,36.0,2.9,0,0,1.0,0,0.2690891022397337,0
3197,1613,3.0,4.0,2.0,43.0,3.5,0,0,1.0,0,0.0,0
3198,19336,2.0,5.0,2.0,22.0,3.8,0,0,2.0,0,0.31,1
3199,2825,5.0,6.0,4.0,33.0,3.4,1,0,1.0,0,0.009591102676699693,0
3200,12509,3.0,2.0,2.0,38.0,3.7,1,4,1.0,0,0.26,0
3201,1389,10.0,9.0,4.0,41.0,3.5,1,0,1.0,0,0.0,0
3202,9468,5.0,6.0,4.0,39.0,2.9,0,0,1.0,0,0.0,0
3203,12416,7.0,4.0,3.0,42.0,3.7,1,0,1.0,0,0.01,0
3204,19953,1.0,2.0,4.0,38.0,2.5,1,3,1.0,0,0.1883903286520921,0
3205,3897,6.0,7.0,4.0,41.0,3.3,0,0,1.0,0,0.0,0
3206,520,3.0,3.0,2.0,35.0,3.5,0,0,1.0,0,0.1388660424698611,0
3207,13972,8.0,6.0,2.0,34.0,2.7,1,0,1.0,0,0.14,0
3208,5228,5.0,5.0,5.0,42.0,3.3,0,0,1.0,0,0.02,0
3209,10275,5.0,1.0,4.0,34.0,2.9,1,1,1.0,0,0.32796306474661974,0
3210,13276,4.0,5.0,4.0,42.0,3.7,0,2,1.0,0,0.0,0
3211,15840,5.0,5.0,4.0,40.0,3.1,1,0,1.0,0,0.0,0
3212,4105,7.0,9.0,3.0,40.0,3.3,0,0,1.0,0,0.0,0
3213,723,6.0,8.0,4.0,39.0,3.5,0,0,1.0,0,0.0,0
3214,7826,8.0,9.0,4.0,38.0,3.6,0,2,1.0,0,0.0,0
3215,2873,8.0,5.0,5.0,45.0,3.4,1,0,1.0,0,0.01,0
3216,14086,3.0,4.0,3.0,28.0,2.7,1,3,1.0,0,0.2489900452307884,0
3217,7039,2.0,5.0,4.0,44.0,3.2,0,0,1.0,0,0.038866042469861084,0
3218,13078,5.0,9.0,5.0,44.0,3.7,0,0,1.0,0,0.02,0
3219,1403,8.0,8.0,3.0,23.0,3.5,1,3,1.0,0,0.05,0
3220,17022,8.0,8.0,3.0,39.0,3.0,0,0,1.0,0,0.0,0
3221,9049,5.0,3.0,3.0,42.0,3.6,0,0,1.0,0,0.02,0
3222,16656,6.0,5.0,3.0,38.0,3.0,1,0,1.0,0,0.0,0
3223,6198,8.0,8.0,3.0,44.0,3.2,1,0,1.0,0,0.0,0
3224,9455,7.0,7.0,3.0,29.0,2.9,0,0,1.0,0,0.05826498502394977,0
3225,10750,9.0,8.0,4.0,42.0,2.8,1,0,1.0,0,0.0,0
3226,3449,10.0,10.0,4.0,38.0,3.4,0,0,1.0,0,0.0,0
3227,12433,9.0,9.0,3.0,38.0,3.7,0,0,1.0,0,0.0,0
3228,11003,7.0,5.0,4.0,23.7,2.8,1,0,2.0,0,0.11,1
3229,10408,10.0,10.0,4.0,38.0,2.9,1,0,1.0,0,0.0,0
3230,14578,6.0,4.0,4.0,41.0,2.7,0,0,1.0,0,0.04,0
3231,9957,7.0,7.0,4.0,34.0,2.9,0,0,1.0,0,0.08357237514768495,0
3232,6498,4.0,7.0,3.0,33.0,3.2,0,0,1.0,0,0.11826498502394976,0
3233,4052,8.0,9.0,4.0,38.0,3.3,0,0,1.0,0,0.018866042469861087,0
3234,147,5.0,4.0,4.0,39.0,3.5,1,0,1.0,0,0.14984744451924464,0
3235,7251,7.0,8.0,4.0,46.0,3.2,1,0,1.0,0,0.0,0
3236,16769,3.0,3.0,4.0,34.0,3.0,1,0,1.0,0,0.07796306474661976,0
3237,4901,9.0,10.0,2.0,37.0,3.3,0,0,1.0,0,0.0,0
3238,17318,6.0,3.0,3.0,31.5,3.0,1,0,1.0,0,0.17,0
3239,19731,4.0,5.0,4.0,36.0,2.5,1,0,1.0,0,0.03,0
3240,13320,9.0,10.0,3.0,37.0,3.7,1,0,1.0,0,0.0,0
3241,12728,7.0,5.0,5.0,43.0,3.7,1,0,1.0,0,0.0,0
3242,11283,10.0,8.0,4.0,47.0,2.8,1,0,1.0,0,0.0,0
3243,1582,8.0,6.0,5.0,47.0,3.5,1,0,1.0,0,0.0,0
3244,13815,4.0,2.0,2.0,28.0,2.7,0,3,2.0,0,0.14,1
3245,16052,8.0,5.0,4.0,35.0,3.1,1,0,1.0,0,0.01,0
3246,4134,9.0,8.0,4.0,28.3,3.3,0,0,1.0,0,0.01,0
3247,13359,9.0,8.0,4.0,44.0,3.7,1,0,1.0,0,0.0,0
3248,1889,5.0,7.0,4.0,27.0,3.4,0,0,2.0,0,0.06,0
3249,2922,10.0,9.0,3.0,37.0,3.4,0,0,1.0,0,0.0,0
3250,10800,7.0,6.0,3.0,47.0,2.8,1,2,1.0,0,0.0,0
3251,10382,6.0,5.0,3.0,33.0,2.9,1,0,1.0,0,0.04,0
3252,19362,2.0,2.0,1.0,38.0,3.8,1,0,1.0,0,0.04886604246986108,0
3253,2687,3.0,1.0,4.0,41.0,3.4,0,0,1.0,0,0.19,1
3254,16573,2.0,3.0,2.0,37.0,3.0,1,2,1.0,0,0.02,0
3255,2787,4.0,4.0,3.0,45.0,3.4,1,0,1.0,0,0.0,0
3256,18866,6.0,6.0,4.0,32.0,3.8,1,0,1.0,0,0.04879788510817736,0
3257,17062,9.0,8.0,4.0,45.0,3.0,0,0,1.0,0,0.0,0
3258,13299,9.0,9.0,3.0,42.0,3.7,0,2,1.0,0,0.0,0
3259,15073,8.0,6.0,4.0,36.0,3.1,1,0,1.0,0,0.05778927120618077,0
3260,1727,7.0,8.0,3.0,37.0,3.5,0,0,1.0,0,0.0,0
3261,214,7.0,6.0,4.0,46.0,3.5,1,0,1.0,0,0.0,0
3262,18,3.0,6.0,3.0,32.0,3.5,0,0,1.0,0,0.02,0
3263,13343,8.0,3.0,3.0,37.0,3.7,0,0,2.0,0,0.1,1
3264,4763,10.0,10.0,4.0,33.7,3.3,1,0,1.0,0,0.0,0
3265,5292,4.0,3.0,4.0,35.0,3.3,0,0,1.0,0,0.1864455719288279,0
3266,11761,8.0,8.0,3.0,39.0,3.9,0,0,1.0,0,0.0,0
3267,380,10.0,9.0,3.0,34.0,3.5,0,0,1.0,0,0.0,0
3268,20027,6.0,6.0,4.0,36.0,2.5,1,0,1.0,0,0.029690159685645014,0
3269,15445,7.0,9.0,2.0,37.0,3.1,1,0,1.0,0,0.0,0
3270,8568,4.0,4.0,5.0,39.0,3.6,0,0,1.0,0,0.03,0
3271,4936,5.0,6.0,3.0,37.0,3.3,1,0,1.0,0,0.027323187616421864,0
3272,15222,6.0,5.0,3.0,39.0,3.1,0,0,1.0,0,0.0,0
3273,11215,5.0,3.0,3.0,40.0,2.8,1,0,1.0,0,0.0,0
3274,13362,5.0,6.0,3.0,39.0,3.7,1,0,1.0,0,0.01,0
3275,16835,7.0,6.0,3.0,40.0,3.0,0,0,1.0,0,0.028797885108177365,0
3276,11075,3.0,2.0,3.0,35.0,2.8,0,3,1.0,0,0.1553250720473282,0
3277,18417,6.0,5.0,4.0,43.0,2.6,1,0,1.0,0,0.0,0
3278,6215,7.0,8.0,4.0,35.0,3.2,1,0,1.0,0,0.01,0
3279,8038,3.0,3.0,3.0,37.0,3.6,1,0,1.0,0,0.0,0
3280,9351,7.0,8.0,4.0,37.0,3.6,1,0,1.0,0,0.0,0
3281,16842,1.0,3.0,3.0,39.0,3.0,1,0,1.0,0,0.10899004523078837,0
3282,16583,5.0,3.0,5.0,41.0,3.0,1,0,1.0,0,0.0,0
3283,18115,10.0,3.0,3.0,33.0,2.6,1,0,2.0,0,0.28,1
3284,19439,5.0,7.0,1.0,30.0,3.8,1,0,1.0,0,0.02,1
3285,381,8.0,6.0,3.0,28.0,3.5,0,0,1.0,0,0.22,0
3286,1845,9.0,4.0,3.0,43.0,3.4,1,0,1.0,0,0.03,0
3287,15505,10.0,9.0,1.0,41.0,3.1,0,1,1.0,0,0.0,0
3288,13625,4.0,5.0,3.0,35.0,3.7,0,0,1.0,0,0.0,0
3289,7369,2.0,3.0,3.0,35.0,3.2,1,0,1.0,0,0.22796306474661976,0
3290,14622,4.0,4.0,4.0,33.0,3.1,0,0,1.0,0,0.28085947826643837,0
3291,1032,7.0,5.0,3.0,37.0,3.5,1,0,1.0,0,0.1,0
3292,8389,10.0,8.0,3.0,39.0,3.6,0,0,1.0,0,0.0,0
3293,18016,3.0,2.0,3.0,35.0,2.6,1,0,1.0,0,0.055325072047328214,0
3294,18293,6.0,6.0,4.0,37.0,2.6,1,0,1.0,0,0.01,0
3295,15066,8.0,5.0,3.0,44.0,3.1,0,0,2.0,0,0.06,0
3296,9948,6.0,7.0,3.0,44.0,2.9,1,0,1.0,0,0.0,0
3297,5646,6.0,7.0,4.0,41.0,3.2,0,0,1.0,0,0.0,0
3298,3394,2.0,4.0,4.0,35.5,3.4,0,0,1.0,0,0.02,0
3299,5458,8.0,7.0,3.0,39.0,3.3,0,0,1.0,0,0.0,0
3300,2739,3.0,4.0,4.0,41.0,3.4,0,0,1.0,0,0.0,0
3301,7012,9.0,8.0,4.0,33.0,3.2,1,0,1.0,0,0.02,0
3302,1198,8.0,5.0,4.0,32.0,3.5,0,0,1.0,0,0.02722701651119868,0
3303,9219,9.0,9.0,4.0,35.0,3.6,0,0,1.0,0,0.0,0
3304,16933,9.0,9.0,4.0,39.0,3.0,0,0,2.0,0,0.0,0
3305,18073,3.0,2.0,2.0,33.5,2.6,0,4,1.0,0,0.19,1
3306,46,10.0,9.0,4.0,37.0,3.5,1,0,1.0,0,0.0,0
3307,6864,10.0,9.0,3.0,39.0,3.2,1,0,1.0,0,0.0,0
3308,10175,9.0,9.0,4.0,42.0,2.9,1,0,1.0,0,0.0,0
3309,18191,4.0,4.0,4.0,37.0,2.6,1,0,1.0,0,0.28,0
3310,17783,5.0,5.0,3.0,37.0,3.0,1,0,1.0,0,0.03,0
3311,18575,6.0,5.0,2.0,25.5,2.6,0,3,1.0,0,0.09,0
3312,17268,8.0,8.0,4.0,33.0,3.0,0,0,1.0,0,0.0,0
3313,138,10.0,10.0,4.0,42.0,3.5,0,0,1.0,0,0.0,0
3314,8655,8.0,5.0,3.0,36.0,3.6,0,0,1.0,0,0.26,0
3315,2510,8.0,4.0,4.0,30.0,3.4,0,0,1.0,0,0.13,1
3316,1880,5.0,3.0,3.0,32.5,3.4,1,0,1.0,0,0.03,0
3317,18668,8.0,9.0,4.0,27.0,3.8,0,0,1.0,0,0.03,0
3318,14324,5.0,4.0,3.0,39.0,2.7,1,0,1.0,0,0.15519008125781844,1
3319,16623,6.0,8.0,3.0,31.5,3.0,1,0,1.0,0,0.038866042469861084,0
3320,13449,10.0,10.0,4.0,37.0,3.7,0,0,1.0,0,0.0,0
3321,7732,2.0,5.0,4.0,29.0,2.4,1,2,1.0,0,0.14,0
3322,4071,9.0,6.0,5.0,43.0,3.3,0,0,1.0,0,0.0,0
3323,8199,4.0,2.0,3.0,35.0,3.6,1,0,1.0,0,0.02,0
3324,17794,7.0,6.0,5.0,32.0,3.0,1,0,1.0,0,0.11,0
3325,15057,7.0,5.0,3.0,36.0,3.1,0,0,2.0,0,0.03,0
3326,19014,9.0,9.0,4.0,40.0,3.8,1,0,1.0,0,0.0,0
3327,17322,6.0,6.0,3.0,26.0,3.0,0,0,2.0,0,0.34,0
3328,12495,1.0,2.0,5.0,47.0,3.7,1,0,1.0,0,0.0,0
3329,808,9.0,9.0,4.0,48.0,3.5,1,0,1.0,0,0.0,0
3330,10620,10.0,9.0,4.0,47.0,2.9,1,0,1.0,0,0.0,0
3331,8637,6.0,3.0,3.0,42.0,3.6,1,0,1.0,0,0.08,0
3332,8941,10.0,9.0,2.0,45.0,3.6,1,4,1.0,0,0.0,0
3333,16262,1.0,1.0,5.0,42.5,3.1,0,0,1.0,0,0.03,0
3334,19628,10.0,10.0,4.0,26.0,2.5,1,0,1.0,0,0.0,0
3335,16925,1.0,2.0,3.0,29.0,3.0,0,0,1.0,0,0.17,1
3336,8358,7.0,8.0,4.0,43.0,3.6,0,0,1.0,0,0.0,0
3337,15956,10.0,10.0,3.0,39.0,3.1,1,1,1.0,0,0.0,0
3338,4414,2.0,1.0,3.0,35.0,3.3,0,0,1.0,0,0.2221725458459811,0
3339,7272,7.0,8.0,3.0,35.0,3.2,1,0,1.0,0,0.0,0
3340,10566,9.0,9.0,3.0,28.0,2.9,0,0,2.0,0,0.01,0
3341,6801,8.0,7.0,3.0,43.0,3.2,0,0,1.0,0,0.0,0
3342,9137,8.0,6.0,4.0,37.0,3.6,1,0,1.0,0,0.007963064746619765,0
3343,11505,10.0,9.0,4.0,40.0,2.8,1,0,1.0,0,0.0,0
3344,6738,2.0,1.0,4.0,41.0,3.2,1,2,1.0,0,0.04939894255408868,0
3345,9587,10.0,10.0,2.0,35.0,2.9,1,0,2.0,0,0.0,0
3346,9297,2.0,1.0,4.0,42.0,3.6,1,0,1.0,0,0.09,0
3347,17120,2.0,2.0,4.0,39.0,3.0,1,0,1.0,0,0.01,1
3348,12528,10.0,9.0,3.0,34.0,3.7,1,0,1.0,0,0.0,0
3349,1153,10.0,9.0,4.0,32.0,3.5,1,0,1.0,0,0.0,0
3350,19472,2.0,2.0,4.0,39.0,3.8,1,0,1.0,0,0.037256371121953166,0
3351,3309,5.0,5.0,3.0,40.0,3.4,0,0,1.0,0,0.01,0
3352,9293,7.0,4.0,3.0,38.0,3.6,0,0,1.0,0,0.06,0
3353,11690,2.0,2.0,4.0,27.5,2.8,0,1,1.0,0,0.19,0
3354,4051,6.0,5.0,3.0,35.3,3.3,1,4,1.0,0,0.01,1
3355,13962,5.0,6.0,4.0,36.0,2.7,0,0,1.0,0,0.04,0
3356,5827,7.0,5.0,3.0,36.0,3.2,1,0,1.0,0,0.01,0
3357,16940,7.0,7.0,2.0,36.0,3.0,1,0,1.0,0,0.0,0
3358,12778,5.0,5.0,4.0,44.0,3.7,0,0,1.0,0,0.0,0
3359,18168,8.0,9.0,4.0,45.0,2.6,1,0,1.0,0,0.0,0
3360,16170,9.0,9.0,4.0,28.0,3.1,1,0,1.0,0,0.01,1
3361,8591,9.0,9.0,4.0,34.0,3.6,1,0,1.0,0,0.0,0
3362,16741,9.0,7.0,4.0,38.0,3.0,0,0,1.0,0,0.07,0
3363,3659,8.0,8.0,3.0,34.5,3.3,1,0,1.0,0,0.0,0
3364,5971,6.0,8.0,4.0,30.0,3.2,0,0,1.0,0,0.0,0
3365,1709,1.0,3.0,4.0,44.0,3.5,0,0,1.0,0,0.03,0
3366,14927,10.0,10.0,4.0,40.0,3.1,1,0,1.0,0,0.0,0
3367,6073,8.0,9.0,2.0,45.0,3.2,1,0,1.0,0,0.01,0
3368,13341,2.0,3.0,3.0,38.0,3.7,1,0,1.0,0,0.0,0
3369,5317,9.0,9.0,4.0,33.0,3.3,0,0,1.0,0,0.0,0
3370,8046,6.0,5.0,3.0,30.5,3.6,0,0,1.0,0,0.029398942554088682,0
3371,7549,8.0,8.0,4.0,36.5,2.4,0,0,2.0,0,0.03,0
3372,14521,5.0,3.0,4.0,44.0,2.7,1,0,1.0,0,0.02,1
3373,15652,8.0,10.0,4.0,38.0,3.1,1,0,1.0,0,0.04,0
3374,17736,7.0,6.0,3.0,39.0,3.0,0,0,1.0,0,0.05,0
3375,7215,4.0,4.0,3.0,35.0,3.2,1,2,1.0,0,0.01,0
3376,4616,5.0,5.0,4.0,48.0,3.3,0,0,1.0,0,0.0,0
3377,8664,10.0,10.0,3.0,45.0,3.6,0,0,2.0,0,0.0,0
3378,13889,5.0,4.0,3.0,28.0,2.7,0,3,2.0,0,0.37,0
3379,12774,5.0,3.0,1.0,25.0,3.7,0,3,1.0,0,0.24,1
3380,6365,5.0,8.0,4.0,36.0,3.2,1,0,1.0,0,0.0,0
3381,6693,5.0,7.0,3.0,33.0,3.2,1,0,1.0,0,0.05939894255408868,0
3382,19338,7.0,6.0,4.0,39.0,3.8,0,0,1.0,0,0.0,0
3383,2786,9.0,7.0,2.0,35.0,3.4,0,0,1.0,0,0.0,0
3384,7171,5.0,4.0,3.0,34.0,3.2,1,0,1.0,0,0.019398942554088684,0
3385,5006,10.0,10.0,3.0,41.0,3.3,1,0,1.0,0,0.0,0
3386,8207,8.0,7.0,5.0,38.0,3.6,1,0,1.0,0,0.008866042469861085,0
3387,447,2.0,3.0,2.0,36.0,3.5,0,2,1.0,0,0.06,0
3388,2835,7.0,9.0,3.0,36.0,3.4,0,0,2.0,0,0.02,0
3389,4404,8.0,9.0,4.0,35.0,3.3,1,0,1.0,0,0.0,0
3390,15628,6.0,6.0,4.0,41.0,3.1,0,0,1.0,0,0.01,0
3391,19984,8.0,8.0,3.0,41.0,2.5,1,0,1.0,0,0.0,0
3392,3977,5.0,3.0,4.0,36.0,3.3,1,0,1.0,0,0.15103724744862712,0
3393,9011,6.0,8.0,2.0,35.7,3.6,0,0,1.0,0,0.0,0
3394,2551,10.0,10.0,2.0,35.0,3.4,1,3,1.0,0,0.0,0
3395,393,3.0,3.0,4.0,44.0,3.5,1,0,1.0,0,0.0,0
3396,18013,4.0,5.0,3.0,30.0,2.6,1,0,1.0,0,0.0,0
3397,14564,7.0,2.0,3.0,34.0,2.7,1,3,1.0,0,0.2488660424698611,1
3398,15963,3.0,4.0,3.0,40.0,3.1,1,0,1.0,0,0.0,0
3399,566,8.0,8.0,2.0,40.0,3.5,0,0,1.0,0,0.0,0
3400,7875,3.0,4.0,2.0,42.0,3.6,1,0,1.0,0,0.0,0
3401,11869,5.0,3.0,4.0,28.0,3.9,0,4,1.0,0,0.2577892712061808,0
3402,18002,4.0,1.0,4.0,40.0,2.6,0,0,1.0,0,0.15,1
3403,7231,6.0,10.0,1.0,37.0,3.2,0,0,1.0,0,0.04,0
3404,1326,5.0,3.0,3.0,41.0,3.5,0,0,1.0,0,0.08,0
3405,1947,4.0,3.0,3.0,42.0,3.4,0,0,1.0,0,0.31,0
3406,11951,10.0,10.0,4.0,39.0,3.9,0,0,1.0,0,0.0,0
3407,1299,4.0,3.0,4.0,34.0,3.5,1,0,1.0,0,0.0,0
3408,14741,2.0,2.0,4.0,36.0,3.1,0,0,1.0,0,0.04959110267669969,0
3409,4003,4.0,4.0,4.0,32.0,3.3,0,0,1.0,0,0.20544642310036337,0
3410,12540,3.0,6.0,3.0,38.0,3.7,0,0,2.0,0,0.03,0
3411,9150,4.0,6.0,4.0,47.0,3.6,1,1,1.0,0,0.0,0
3412,3025,2.0,2.0,4.0,34.0,3.4,1,0,1.0,0,0.16,1
3413,897,4.0,3.0,3.0,34.0,3.5,0,2,1.0,0,0.008866042469861085,0
